From Date,To Date,Ozone,CO,SO2,NO2,PM10,PM2.5,State,City,Station,source_file,expected_state,date,to_date,state,city,station,month,valid_pollutant_count,has_particulate,all_pollutants_missing,record_key,Ozone_subindex_provisional,CO_subindex_provisional,SO2_subindex_provisional,NO2_subindex_provisional,PM10_subindex_provisional,PM2.5_subindex_provisional,aqi_ready_provisional,aqi_provisional
16-01-2023 00:00,17-01-2023 00:00,,,,,,,Gujarat,Ahmedabad,"SVPI Airport Hansol, Ahmedabad - IITM",Gujarat.xlsx,Gujarat,2023-01-16,2023-01-17,Gujarat,Ahmedabad,"SVPI Airport Hansol, Ahmedabad - IITM",2023-01-01,0,False,True,"Gujarat|Ahmedabad|SVPI Airport Hansol, Ahmedabad - IITM|2023-01-16",,,,,,,False,
17-01-2023 00:00,18-01-2023 00:00,,,,,,,Gujarat,Ahmedabad,"SVPI Airport Hansol, Ahmedabad - IITM",Gujarat.xlsx,Gujarat,2023-01-17,2023-01-18,Gujarat,Ahmedabad,"SVPI Airport Hansol, Ahmedabad - IITM",2023-01-01,0,False,True,"Gujarat|Ahmedabad|SVPI Airport Hansol, Ahmedabad - IITM|2023-01-17",,,,,,,False,
18-01-2023 00:00,19-01-2023 00:00,,,,,,,Gujarat,Ahmedabad,"SVPI Airport Hansol, Ahmedabad - IITM",Gujarat.xlsx,Gujarat,2023-01-18,2023-01-19,Gujarat,Ahmedabad,"SVPI Airport Hansol, Ahmedabad - IITM",2023-01-01,0,False,True,"Gujarat|Ahmedabad|SVPI Airport Hansol, Ahmedabad - IITM|2023-01-18",,,,,,,False,
19-01-2023 00:00,20-01-2023 00:00,,,,,,,Gujarat,Ahmedabad,"SVPI Airport Hansol, Ahmedabad - IITM",Gujarat.xlsx,Gujarat,2023-01-19,2023-01-20,Gujarat,Ahmedabad,"SVPI Airport Hansol, Ahmedabad - IITM",2023-01-01,0,False,True,"Gujarat|Ahmedabad|SVPI Airport Hansol, Ahmedabad - IITM|2023-01-19",,,,,,,False,
20-01-2023 00:00,21-01-2023 00:00,,,,,,,Gujarat,Ahmedabad,"SVPI Airport Hansol, Ahmedabad - IITM",Gujarat.xlsx,Gujarat,2023-01-20,2023-01-21,Gujarat,Ahmedabad,"SVPI Airport Hansol, Ahmedabad - IITM",2023-01-01,0,False,True,"Gujarat|Ahmedabad|SVPI Airport Hansol, Ahmedabad - IITM|2023-01-20",,,,,,,False,
21-01-2023 00:00,22-01-2023 00:00,,,,,,,Gujarat,Ahmedabad,"SVPI Airport Hansol, Ahmedabad - IITM",Gujarat.xlsx,Gujarat,2023-01-21,2023-01-22,Gujarat,Ahmedabad,"SVPI Airport Hansol, Ahmedabad - IITM",2023-01-01,0,False,True,"Gujarat|Ahmedabad|SVPI Airport Hansol, Ahmedabad - IITM|2023-01-21",,,,,,,False,
22-01-2023 00:00,23-01-2023 00:00,,,,,,,Gujarat,Ahmedabad,"SVPI Airport Hansol, Ahmedabad - IITM",Gujarat.xlsx,Gujarat,2023-01-22,2023-01-23,Gujarat,Ahmedabad,"SVPI Airport Hansol, Ahmedabad - IITM",2023-01-01,0,False,True,"Gujarat|Ahmedabad|SVPI Airport Hansol, Ahmedabad - IITM|2023-01-22",,,,,,,False,
23-01-2023 00:00,24-01-2023 00:00,,,,,,,Gujarat,Ahmedabad,"SVPI Airport Hansol, Ahmedabad - IITM",Gujarat.xlsx,Gujarat,2023-01-23,2023-01-24,Gujarat,Ahmedabad,"SVPI Airport Hansol, Ahmedabad - IITM",2023-01-01,0,False,True,"Gujarat|Ahmedabad|SVPI Airport Hansol, Ahmedabad - IITM|2023-01-23",,,,,,,False,
24-01-2023 00:00,25-01-2023 00:00,,,,,,,Gujarat,Ahmedabad,"SVPI Airport Hansol, Ahmedabad - IITM",Gujarat.xlsx,Gujarat,2023-01-24,2023-01-25,Gujarat,Ahmedabad,"SVPI Airport Hansol, Ahmedabad - IITM",2023-01-01,0,False,True,"Gujarat|Ahmedabad|SVPI Airport Hansol, Ahmedabad - IITM|2023-01-24",,,,,,,False,
25-01-2023 00:00,26-01-2023 00:00,,,,,,,Gujarat,Ahmedabad,"SVPI Airport Hansol, Ahmedabad - IITM",Gujarat.xlsx,Gujarat,2023-01-25,2023-01-26,Gujarat,Ahmedabad,"SVPI Airport Hansol, Ahmedabad - IITM",2023-01-01,0,False,True,"Gujarat|Ahmedabad|SVPI Airport Hansol, Ahmedabad - IITM|2023-01-25",,,,,,,False,
26-01-2023 00:00,27-01-2023 00:00,,,,,,,Gujarat,Ahmedabad,"SVPI Airport Hansol, Ahmedabad - IITM",Gujarat.xlsx,Gujarat,2023-01-26,2023-01-27,Gujarat,Ahmedabad,"SVPI Airport Hansol, Ahmedabad - IITM",2023-01-01,0,False,True,"Gujarat|Ahmedabad|SVPI Airport Hansol, Ahmedabad - IITM|2023-01-26",,,,,,,False,
27-01-2023 00:00,28-01-2023 00:00,,,,,,,Gujarat,Ahmedabad,"SVPI Airport Hansol, Ahmedabad - IITM",Gujarat.xlsx,Gujarat,2023-01-27,2023-01-28,Gujarat,Ahmedabad,"SVPI Airport Hansol, Ahmedabad - IITM",2023-01-01,0,False,True,"Gujarat|Ahmedabad|SVPI Airport Hansol, Ahmedabad - IITM|2023-01-27",,,,,,,False,
28-01-2023 00:00,29-01-2023 00:00,,,,,,,Gujarat,Ahmedabad,"SVPI Airport Hansol, Ahmedabad - IITM",Gujarat.xlsx,Gujarat,2023-01-28,2023-01-29,Gujarat,Ahmedabad,"SVPI Airport Hansol, Ahmedabad - IITM",2023-01-01,0,False,True,"Gujarat|Ahmedabad|SVPI Airport Hansol, Ahmedabad - IITM|2023-01-28",,,,,,,False,
29-01-2023 00:00,30-01-2023 00:00,,,,,,,Gujarat,Ahmedabad,"SVPI Airport Hansol, Ahmedabad - IITM",Gujarat.xlsx,Gujarat,2023-01-29,2023-01-30,Gujarat,Ahmedabad,"SVPI Airport Hansol, Ahmedabad - IITM",2023-01-01,0,False,True,"Gujarat|Ahmedabad|SVPI Airport Hansol, Ahmedabad - IITM|2023-01-29",,,,,,,False,
30-01-2023 00:00,31-01-2023 00:00,,,,,,,Gujarat,Ahmedabad,"SVPI Airport Hansol, Ahmedabad - IITM",Gujarat.xlsx,Gujarat,2023-01-30,2023-01-31,Gujarat,Ahmedabad,"SVPI Airport Hansol, Ahmedabad - IITM",2023-01-01,0,False,True,"Gujarat|Ahmedabad|SVPI Airport Hansol, Ahmedabad - IITM|2023-01-30",,,,,,,False,
31-01-2023 00:00,01-02-2023 00:00,,,,,,,Gujarat,Ahmedabad,"SVPI Airport Hansol, Ahmedabad - IITM",Gujarat.xlsx,Gujarat,2023-01-31,2023-02-01,Gujarat,Ahmedabad,"SVPI Airport Hansol, Ahmedabad - IITM",2023-01-01,0,False,True,"Gujarat|Ahmedabad|SVPI Airport Hansol, Ahmedabad - IITM|2023-01-31",,,,,,,False,
01-02-2023 00:00,02-02-2023 00:00,,,,,,,Gujarat,Ahmedabad,"SVPI Airport Hansol, Ahmedabad - IITM",Gujarat.xlsx,Gujarat,2023-02-01,2023-02-02,Gujarat,Ahmedabad,"SVPI Airport Hansol, Ahmedabad - IITM",2023-02-01,0,False,True,"Gujarat|Ahmedabad|SVPI Airport Hansol, Ahmedabad - IITM|2023-02-01",,,,,,,False,
02-02-2023 00:00,03-02-2023 00:00,,,,,,,Gujarat,Ahmedabad,"SVPI Airport Hansol, Ahmedabad - IITM",Gujarat.xlsx,Gujarat,2023-02-02,2023-02-03,Gujarat,Ahmedabad,"SVPI Airport Hansol, Ahmedabad - IITM",2023-02-01,0,False,True,"Gujarat|Ahmedabad|SVPI Airport Hansol, Ahmedabad - IITM|2023-02-02",,,,,,,False,
03-02-2023 00:00,04-02-2023 00:00,,,,,,,Gujarat,Ahmedabad,"SVPI Airport Hansol, Ahmedabad - IITM",Gujarat.xlsx,Gujarat,2023-02-03,2023-02-04,Gujarat,Ahmedabad,"SVPI Airport Hansol, Ahmedabad - IITM",2023-02-01,0,False,True,"Gujarat|Ahmedabad|SVPI Airport Hansol, Ahmedabad - IITM|2023-02-03",,,,,,,False,
04-02-2023 00:00,05-02-2023 00:00,,,,,,,Gujarat,Ahmedabad,"SVPI Airport Hansol, Ahmedabad - IITM",Gujarat.xlsx,Gujarat,2023-02-04,2023-02-05,Gujarat,Ahmedabad,"SVPI Airport Hansol, Ahmedabad - IITM",2023-02-01,0,False,True,"Gujarat|Ahmedabad|SVPI Airport Hansol, Ahmedabad - IITM|2023-02-04",,,,,,,False,
05-02-2023 00:00,06-02-2023 00:00,,,,,,,Gujarat,Ahmedabad,"SVPI Airport Hansol, Ahmedabad - IITM",Gujarat.xlsx,Gujarat,2023-02-05,2023-02-06,Gujarat,Ahmedabad,"SVPI Airport Hansol, Ahmedabad - IITM",2023-02-01,0,False,True,"Gujarat|Ahmedabad|SVPI Airport Hansol, Ahmedabad - IITM|2023-02-05",,,,,,,False,
06-02-2023 00:00,07-02-2023 00:00,,,,,,,Gujarat,Ahmedabad,"SVPI Airport Hansol, Ahmedabad - IITM",Gujarat.xlsx,Gujarat,2023-02-06,2023-02-07,Gujarat,Ahmedabad,"SVPI Airport Hansol, Ahmedabad - IITM",2023-02-01,0,False,True,"Gujarat|Ahmedabad|SVPI Airport Hansol, Ahmedabad - IITM|2023-02-06",,,,,,,False,
07-02-2023 00:00,08-02-2023 00:00,,,,,,,Gujarat,Ahmedabad,"SVPI Airport Hansol, Ahmedabad - IITM",Gujarat.xlsx,Gujarat,2023-02-07,2023-02-08,Gujarat,Ahmedabad,"SVPI Airport Hansol, Ahmedabad - IITM",2023-02-01,0,False,True,"Gujarat|Ahmedabad|SVPI Airport Hansol, Ahmedabad - IITM|2023-02-07",,,,,,,False,
08-02-2023 00:00,09-02-2023 00:00,,,,,,,Gujarat,Ahmedabad,"SVPI Airport Hansol, Ahmedabad - IITM",Gujarat.xlsx,Gujarat,2023-02-08,2023-02-09,Gujarat,Ahmedabad,"SVPI Airport Hansol, Ahmedabad - IITM",2023-02-01,0,False,True,"Gujarat|Ahmedabad|SVPI Airport Hansol, Ahmedabad - IITM|2023-02-08",,,,,,,False,
09-02-2023 00:00,10-02-2023 00:00,,,,,,,Gujarat,Ahmedabad,"SVPI Airport Hansol, Ahmedabad - IITM",Gujarat.xlsx,Gujarat,2023-02-09,2023-02-10,Gujarat,Ahmedabad,"SVPI Airport Hansol, Ahmedabad - IITM",2023-02-01,0,False,True,"Gujarat|Ahmedabad|SVPI Airport Hansol, Ahmedabad - IITM|2023-02-09",,,,,,,False,
10-02-2023 00:00,11-02-2023 00:00,,,,,,,Gujarat,Ahmedabad,"SVPI Airport Hansol, Ahmedabad - IITM",Gujarat.xlsx,Gujarat,2023-02-10,2023-02-11,Gujarat,Ahmedabad,"SVPI Airport Hansol, Ahmedabad - IITM",2023-02-01,0,False,True,"Gujarat|Ahmedabad|SVPI Airport Hansol, Ahmedabad - IITM|2023-02-10",,,,,,,False,
11-02-2023 00:00,12-02-2023 00:00,,,,,,,Gujarat,Ahmedabad,"SVPI Airport Hansol, Ahmedabad - IITM",Gujarat.xlsx,Gujarat,2023-02-11,2023-02-12,Gujarat,Ahmedabad,"SVPI Airport Hansol, Ahmedabad - IITM",2023-02-01,0,False,True,"Gujarat|Ahmedabad|SVPI Airport Hansol, Ahmedabad - IITM|2023-02-11",,,,,,,False,
12-02-2023 00:00,13-02-2023 00:00,,,,,,,Gujarat,Ahmedabad,"SVPI Airport Hansol, Ahmedabad - IITM",Gujarat.xlsx,Gujarat,2023-02-12,2023-02-13,Gujarat,Ahmedabad,"SVPI Airport Hansol, Ahmedabad - IITM",2023-02-01,0,False,True,"Gujarat|Ahmedabad|SVPI Airport Hansol, Ahmedabad - IITM|2023-02-12",,,,,,,False,
13-02-2023 00:00,14-02-2023 00:00,,,,,,,Gujarat,Ahmedabad,"SVPI Airport Hansol, Ahmedabad - IITM",Gujarat.xlsx,Gujarat,2023-02-13,2023-02-14,Gujarat,Ahmedabad,"SVPI Airport Hansol, Ahmedabad - IITM",2023-02-01,0,False,True,"Gujarat|Ahmedabad|SVPI Airport Hansol, Ahmedabad - IITM|2023-02-13",,,,,,,False,
14-02-2023 00:00,15-02-2023 00:00,,,,,,,Gujarat,Ahmedabad,"SVPI Airport Hansol, Ahmedabad - IITM",Gujarat.xlsx,Gujarat,2023-02-14,2023-02-15,Gujarat,Ahmedabad,"SVPI Airport Hansol, Ahmedabad - IITM",2023-02-01,0,False,True,"Gujarat|Ahmedabad|SVPI Airport Hansol, Ahmedabad - IITM|2023-02-14",,,,,,,False,
15-02-2023 00:00,16-02-2023 00:00,,,,,,,Gujarat,Ahmedabad,"SVPI Airport Hansol, Ahmedabad - IITM",Gujarat.xlsx,Gujarat,2023-02-15,2023-02-16,Gujarat,Ahmedabad,"SVPI Airport Hansol, Ahmedabad - IITM",2023-02-01,0,False,True,"Gujarat|Ahmedabad|SVPI Airport Hansol, Ahmedabad - IITM|2023-02-15",,,,,,,False,
16-02-2023 00:00,17-02-2023 00:00,,,,,,,Gujarat,Ahmedabad,"SVPI Airport Hansol, Ahmedabad - IITM",Gujarat.xlsx,Gujarat,2023-02-16,2023-02-17,Gujarat,Ahmedabad,"SVPI Airport Hansol, Ahmedabad - IITM",2023-02-01,0,False,True,"Gujarat|Ahmedabad|SVPI Airport Hansol, Ahmedabad - IITM|2023-02-16",,,,,,,False,
17-02-2023 00:00,18-02-2023 00:00,,,,,,,Gujarat,Ahmedabad,"SVPI Airport Hansol, Ahmedabad - IITM",Gujarat.xlsx,Gujarat,2023-02-17,2023-02-18,Gujarat,Ahmedabad,"SVPI Airport Hansol, Ahmedabad - IITM",2023-02-01,0,False,True,"Gujarat|Ahmedabad|SVPI Airport Hansol, Ahmedabad - IITM|2023-02-17",,,,,,,False,
18-02-2023 00:00,19-02-2023 00:00,,,,,,,Gujarat,Ahmedabad,"SVPI Airport Hansol, Ahmedabad - IITM",Gujarat.xlsx,Gujarat,2023-02-18,2023-02-19,Gujarat,Ahmedabad,"SVPI Airport Hansol, Ahmedabad - IITM",2023-02-01,0,False,True,"Gujarat|Ahmedabad|SVPI Airport Hansol, Ahmedabad - IITM|2023-02-18",,,,,,,False,
19-02-2023 00:00,20-02-2023 00:00,,,,,,,Gujarat,Ahmedabad,"SVPI Airport Hansol, Ahmedabad - IITM",Gujarat.xlsx,Gujarat,2023-02-19,2023-02-20,Gujarat,Ahmedabad,"SVPI Airport Hansol, Ahmedabad - IITM",2023-02-01,0,False,True,"Gujarat|Ahmedabad|SVPI Airport Hansol, Ahmedabad - IITM|2023-02-19",,,,,,,False,
20-02-2023 00:00,21-02-2023 00:00,,,,,,,Gujarat,Ahmedabad,"SVPI Airport Hansol, Ahmedabad - IITM",Gujarat.xlsx,Gujarat,2023-02-20,2023-02-21,Gujarat,Ahmedabad,"SVPI Airport Hansol, Ahmedabad - IITM",2023-02-01,0,False,True,"Gujarat|Ahmedabad|SVPI Airport Hansol, Ahmedabad - IITM|2023-02-20",,,,,,,False,
21-02-2023 00:00,22-02-2023 00:00,,,,,,,Gujarat,Ahmedabad,"SVPI Airport Hansol, Ahmedabad - IITM",Gujarat.xlsx,Gujarat,2023-02-21,2023-02-22,Gujarat,Ahmedabad,"SVPI Airport Hansol, Ahmedabad - IITM",2023-02-01,0,False,True,"Gujarat|Ahmedabad|SVPI Airport Hansol, Ahmedabad - IITM|2023-02-21",,,,,,,False,
22-02-2023 00:00,23-02-2023 00:00,,,,,,,Gujarat,Ahmedabad,"SVPI Airport Hansol, Ahmedabad - IITM",Gujarat.xlsx,Gujarat,2023-02-22,2023-02-23,Gujarat,Ahmedabad,"SVPI Airport Hansol, Ahmedabad - IITM",2023-02-01,0,False,True,"Gujarat|Ahmedabad|SVPI Airport Hansol, Ahmedabad - IITM|2023-02-22",,,,,,,False,
23-02-2023 00:00,24-02-2023 00:00,,,,,,,Gujarat,Ahmedabad,"SVPI Airport Hansol, Ahmedabad - IITM",Gujarat.xlsx,Gujarat,2023-02-23,2023-02-24,Gujarat,Ahmedabad,"SVPI Airport Hansol, Ahmedabad - IITM",2023-02-01,0,False,True,"Gujarat|Ahmedabad|SVPI Airport Hansol, Ahmedabad - IITM|2023-02-23",,,,,,,False,
24-02-2023 00:00,25-02-2023 00:00,,,,,,,Gujarat,Ahmedabad,"SVPI Airport Hansol, Ahmedabad - IITM",Gujarat.xlsx,Gujarat,2023-02-24,2023-02-25,Gujarat,Ahmedabad,"SVPI Airport Hansol, Ahmedabad - IITM",2023-02-01,0,False,True,"Gujarat|Ahmedabad|SVPI Airport Hansol, Ahmedabad - IITM|2023-02-24",,,,,,,False,
25-02-2023 00:00,26-02-2023 00:00,,,,,,,Gujarat,Ahmedabad,"SVPI Airport Hansol, Ahmedabad - IITM",Gujarat.xlsx,Gujarat,2023-02-25,2023-02-26,Gujarat,Ahmedabad,"SVPI Airport Hansol, Ahmedabad - IITM",2023-02-01,0,False,True,"Gujarat|Ahmedabad|SVPI Airport Hansol, Ahmedabad - IITM|2023-02-25",,,,,,,False,
26-02-2023 00:00,27-02-2023 00:00,,,,,,,Gujarat,Ahmedabad,"SVPI Airport Hansol, Ahmedabad - IITM",Gujarat.xlsx,Gujarat,2023-02-26,2023-02-27,Gujarat,Ahmedabad,"SVPI Airport Hansol, Ahmedabad - IITM",2023-02-01,0,False,True,"Gujarat|Ahmedabad|SVPI Airport Hansol, Ahmedabad - IITM|2023-02-26",,,,,,,False,
27-02-2023 00:00,28-02-2023 00:00,,,,,,,Gujarat,Ahmedabad,"SVPI Airport Hansol, Ahmedabad - IITM",Gujarat.xlsx,Gujarat,2023-02-27,2023-02-28,Gujarat,Ahmedabad,"SVPI Airport Hansol, Ahmedabad - IITM",2023-02-01,0,False,True,"Gujarat|Ahmedabad|SVPI Airport Hansol, Ahmedabad - IITM|2023-02-27",,,,,,,False,
28-02-2023 00:00,01-03-2023 00:00,,,,,,,Gujarat,Ahmedabad,"SVPI Airport Hansol, Ahmedabad - IITM",Gujarat.xlsx,Gujarat,2023-02-28,2023-03-01,Gujarat,Ahmedabad,"SVPI Airport Hansol, Ahmedabad - IITM",2023-02-01,0,False,True,"Gujarat|Ahmedabad|SVPI Airport Hansol, Ahmedabad - IITM|2023-02-28",,,,,,,False,
01-03-2023 00:00,02-03-2023 00:00,,,,,,,Gujarat,Ahmedabad,"SVPI Airport Hansol, Ahmedabad - IITM",Gujarat.xlsx,Gujarat,2023-03-01,2023-03-02,Gujarat,Ahmedabad,"SVPI Airport Hansol, Ahmedabad - IITM",2023-03-01,0,False,True,"Gujarat|Ahmedabad|SVPI Airport Hansol, Ahmedabad - IITM|2023-03-01",,,,,,,False,
02-03-2023 00:00,03-03-2023 00:00,,,,,,,Gujarat,Ahmedabad,"SVPI Airport Hansol, Ahmedabad - IITM",Gujarat.xlsx,Gujarat,2023-03-02,2023-03-03,Gujarat,Ahmedabad,"SVPI Airport Hansol, Ahmedabad - IITM",2023-03-01,0,False,True,"Gujarat|Ahmedabad|SVPI Airport Hansol, Ahmedabad - IITM|2023-03-02",,,,,,,False,
03-03-2023 00:00,04-03-2023 00:00,,,,,,,Gujarat,Ahmedabad,"SVPI Airport Hansol, Ahmedabad - IITM",Gujarat.xlsx,Gujarat,2023-03-03,2023-03-04,Gujarat,Ahmedabad,"SVPI Airport Hansol, Ahmedabad - IITM",2023-03-01,0,False,True,"Gujarat|Ahmedabad|SVPI Airport Hansol, Ahmedabad - IITM|2023-03-03",,,,,,,False,
04-03-2023 00:00,05-03-2023 00:00,,,,,,,Gujarat,Ahmedabad,"SVPI Airport Hansol, Ahmedabad - IITM",Gujarat.xlsx,Gujarat,2023-03-04,2023-03-05,Gujarat,Ahmedabad,"SVPI Airport Hansol, Ahmedabad - IITM",2023-03-01,0,False,True,"Gujarat|Ahmedabad|SVPI Airport Hansol, Ahmedabad - IITM|2023-03-04",,,,,,,False,
05-03-2023 00:00,06-03-2023 00:00,,,,,,,Gujarat,Ahmedabad,"SVPI Airport Hansol, Ahmedabad - IITM",Gujarat.xlsx,Gujarat,2023-03-05,2023-03-06,Gujarat,Ahmedabad,"SVPI Airport Hansol, Ahmedabad - IITM",2023-03-01,0,False,True,"Gujarat|Ahmedabad|SVPI Airport Hansol, Ahmedabad - IITM|2023-03-05",,,,,,,False,
06-03-2023 00:00,07-03-2023 00:00,,,,,,,Gujarat,Ahmedabad,"SVPI Airport Hansol, Ahmedabad - IITM",Gujarat.xlsx,Gujarat,2023-03-06,2023-03-07,Gujarat,Ahmedabad,"SVPI Airport Hansol, Ahmedabad - IITM",2023-03-01,0,False,True,"Gujarat|Ahmedabad|SVPI Airport Hansol, Ahmedabad - IITM|2023-03-06",,,,,,,False,
07-03-2023 00:00,08-03-2023 00:00,,,,,,,Gujarat,Ahmedabad,"SVPI Airport Hansol, Ahmedabad - IITM",Gujarat.xlsx,Gujarat,2023-03-07,2023-03-08,Gujarat,Ahmedabad,"SVPI Airport Hansol, Ahmedabad - IITM",2023-03-01,0,False,True,"Gujarat|Ahmedabad|SVPI Airport Hansol, Ahmedabad - IITM|2023-03-07",,,,,,,False,
08-03-2023 00:00,09-03-2023 00:00,,,,,,,Gujarat,Ahmedabad,"SVPI Airport Hansol, Ahmedabad - IITM",Gujarat.xlsx,Gujarat,2023-03-08,2023-03-09,Gujarat,Ahmedabad,"SVPI Airport Hansol, Ahmedabad - IITM",2023-03-01,0,False,True,"Gujarat|Ahmedabad|SVPI Airport Hansol, Ahmedabad - IITM|2023-03-08",,,,,,,False,
09-03-2023 00:00,10-03-2023 00:00,,,,,,,Gujarat,Ahmedabad,"SVPI Airport Hansol, Ahmedabad - IITM",Gujarat.xlsx,Gujarat,2023-03-09,2023-03-10,Gujarat,Ahmedabad,"SVPI Airport Hansol, Ahmedabad - IITM",2023-03-01,0,False,True,"Gujarat|Ahmedabad|SVPI Airport Hansol, Ahmedabad - IITM|2023-03-09",,,,,,,False,
10-03-2023 00:00,11-03-2023 00:00,,,,,,,Gujarat,Ahmedabad,"SVPI Airport Hansol, Ahmedabad - IITM",Gujarat.xlsx,Gujarat,2023-03-10,2023-03-11,Gujarat,Ahmedabad,"SVPI Airport Hansol, Ahmedabad - IITM",2023-03-01,0,False,True,"Gujarat|Ahmedabad|SVPI Airport Hansol, Ahmedabad - IITM|2023-03-10",,,,,,,False,
11-03-2023 00:00,12-03-2023 00:00,,,,,,,Gujarat,Ahmedabad,"SVPI Airport Hansol, Ahmedabad - IITM",Gujarat.xlsx,Gujarat,2023-03-11,2023-03-12,Gujarat,Ahmedabad,"SVPI Airport Hansol, Ahmedabad - IITM",2023-03-01,0,False,True,"Gujarat|Ahmedabad|SVPI Airport Hansol, Ahmedabad - IITM|2023-03-11",,,,,,,False,
12-03-2023 00:00,13-03-2023 00:00,,,,,,,Gujarat,Ahmedabad,"SVPI Airport Hansol, Ahmedabad - IITM",Gujarat.xlsx,Gujarat,2023-03-12,2023-03-13,Gujarat,Ahmedabad,"SVPI Airport Hansol, Ahmedabad - IITM",2023-03-01,0,False,True,"Gujarat|Ahmedabad|SVPI Airport Hansol, Ahmedabad - IITM|2023-03-12",,,,,,,False,
13-03-2023 00:00,14-03-2023 00:00,,,,,,,Gujarat,Ahmedabad,"SVPI Airport Hansol, Ahmedabad - IITM",Gujarat.xlsx,Gujarat,2023-03-13,2023-03-14,Gujarat,Ahmedabad,"SVPI Airport Hansol, Ahmedabad - IITM",2023-03-01,0,False,True,"Gujarat|Ahmedabad|SVPI Airport Hansol, Ahmedabad - IITM|2023-03-13",,,,,,,False,
14-03-2023 00:00,15-03-2023 00:00,,,,,,,Gujarat,Ahmedabad,"SVPI Airport Hansol, Ahmedabad - IITM",Gujarat.xlsx,Gujarat,2023-03-14,2023-03-15,Gujarat,Ahmedabad,"SVPI Airport Hansol, Ahmedabad - IITM",2023-03-01,0,False,True,"Gujarat|Ahmedabad|SVPI Airport Hansol, Ahmedabad - IITM|2023-03-14",,,,,,,False,
15-03-2023 00:00,16-03-2023 00:00,,,,,,,Gujarat,Ahmedabad,"SVPI Airport Hansol, Ahmedabad - IITM",Gujarat.xlsx,Gujarat,2023-03-15,2023-03-16,Gujarat,Ahmedabad,"SVPI Airport Hansol, Ahmedabad - IITM",2023-03-01,0,False,True,"Gujarat|Ahmedabad|SVPI Airport Hansol, Ahmedabad - IITM|2023-03-15",,,,,,,False,
16-03-2023 00:00,17-03-2023 00:00,,,,,,,Gujarat,Ahmedabad,"SVPI Airport Hansol, Ahmedabad - IITM",Gujarat.xlsx,Gujarat,2023-03-16,2023-03-17,Gujarat,Ahmedabad,"SVPI Airport Hansol, Ahmedabad - IITM",2023-03-01,0,False,True,"Gujarat|Ahmedabad|SVPI Airport Hansol, Ahmedabad - IITM|2023-03-16",,,,,,,False,
17-03-2023 00:00,18-03-2023 00:00,,,,,,,Gujarat,Ahmedabad,"SVPI Airport Hansol, Ahmedabad - IITM",Gujarat.xlsx,Gujarat,2023-03-17,2023-03-18,Gujarat,Ahmedabad,"SVPI Airport Hansol, Ahmedabad - IITM",2023-03-01,0,False,True,"Gujarat|Ahmedabad|SVPI Airport Hansol, Ahmedabad - IITM|2023-03-17",,,,,,,False,
18-03-2023 00:00,19-03-2023 00:00,,,,,,,Gujarat,Ahmedabad,"SVPI Airport Hansol, Ahmedabad - IITM",Gujarat.xlsx,Gujarat,2023-03-18,2023-03-19,Gujarat,Ahmedabad,"SVPI Airport Hansol, Ahmedabad - IITM",2023-03-01,0,False,True,"Gujarat|Ahmedabad|SVPI Airport Hansol, Ahmedabad - IITM|2023-03-18",,,,,,,False,
19-03-2023 00:00,20-03-2023 00:00,,,,,,,Gujarat,Ahmedabad,"SVPI Airport Hansol, Ahmedabad - IITM",Gujarat.xlsx,Gujarat,2023-03-19,2023-03-20,Gujarat,Ahmedabad,"SVPI Airport Hansol, Ahmedabad - IITM",2023-03-01,0,False,True,"Gujarat|Ahmedabad|SVPI Airport Hansol, Ahmedabad - IITM|2023-03-19",,,,,,,False,
20-03-2023 00:00,21-03-2023 00:00,,,,,,,Gujarat,Ahmedabad,"SVPI Airport Hansol, Ahmedabad - IITM",Gujarat.xlsx,Gujarat,2023-03-20,2023-03-21,Gujarat,Ahmedabad,"SVPI Airport Hansol, Ahmedabad - IITM",2023-03-01,0,False,True,"Gujarat|Ahmedabad|SVPI Airport Hansol, Ahmedabad - IITM|2023-03-20",,,,,,,False,
21-03-2023 00:00,22-03-2023 00:00,,,,,,,Gujarat,Ahmedabad,"SVPI Airport Hansol, Ahmedabad - IITM",Gujarat.xlsx,Gujarat,2023-03-21,2023-03-22,Gujarat,Ahmedabad,"SVPI Airport Hansol, Ahmedabad - IITM",2023-03-01,0,False,True,"Gujarat|Ahmedabad|SVPI Airport Hansol, Ahmedabad - IITM|2023-03-21",,,,,,,False,
22-03-2023 00:00,23-03-2023 00:00,,,,,,,Gujarat,Ahmedabad,"SVPI Airport Hansol, Ahmedabad - IITM",Gujarat.xlsx,Gujarat,2023-03-22,2023-03-23,Gujarat,Ahmedabad,"SVPI Airport Hansol, Ahmedabad - IITM",2023-03-01,0,False,True,"Gujarat|Ahmedabad|SVPI Airport Hansol, Ahmedabad - IITM|2023-03-22",,,,,,,False,
23-03-2023 00:00,24-03-2023 00:00,,,,,,,Gujarat,Ahmedabad,"SVPI Airport Hansol, Ahmedabad - IITM",Gujarat.xlsx,Gujarat,2023-03-23,2023-03-24,Gujarat,Ahmedabad,"SVPI Airport Hansol, Ahmedabad - IITM",2023-03-01,0,False,True,"Gujarat|Ahmedabad|SVPI Airport Hansol, Ahmedabad - IITM|2023-03-23",,,,,,,False,
