state,city,station,month,raw_rows,pm25_days,pm25_mean,pm25_median,pm10_days,pm10_mean,pm10_median,aqi_ready_days,aqi_provisional_mean,aqi_provisional_median,expected_days,pm25_coverage_rate,pm10_coverage_rate,pm25_valid75,pm10_valid75,aqi_ready_coverage_rate,aqi_ready_valid75
Maharashtra,Mumbai,"Kherwadi_Bandra East, Mumbai - MPCB",2022-12-01,31,0,,,0,,,0,,,31,0.0,0.0,False,False,0.0,False
Maharashtra,Mumbai,"Kherwadi_Bandra East, Mumbai - MPCB",2023-01-01,31,0,,,0,,,0,,,31,0.0,0.0,False,False,0.0,False
Maharashtra,Mumbai,"Kherwadi_Bandra East, Mumbai - MPCB",2023-02-01,28,0,,,0,,,0,,,28,0.0,0.0,False,False,0.0,False
Maharashtra,Mumbai,"Kherwadi_Bandra East, Mumbai - MPCB",2023-03-01,31,0,,,0,,,0,,,31,0.0,0.0,False,False,0.0,False
Maharashtra,Mumbai,"Kherwadi_Bandra East, Mumbai - MPCB",2023-04-01,30,0,,,0,,,0,,,30,0.0,0.0,False,False,0.0,False
Maharashtra,Mumbai,"Kherwadi_Bandra East, Mumbai - MPCB",2023-05-01,31,0,,,0,,,0,,,31,0.0,0.0,False,False,0.0,False
Maharashtra,Mumbai,"Kherwadi_Bandra East, Mumbai - MPCB",2023-06-01,30,11,13.840000000000002,14.25,11,47.75272727272727,43.23,11,47.76636363636363,43.23,30,0.36666666666666664,0.36666666666666664,False,False,0.36666666666666664,False
Maharashtra,Mumbai,"Kherwadi_Bandra East, Mumbai - MPCB",2023-07-01,31,29,11.755862068965518,11.65,29,36.80965517241379,34.39,29,36.80965517241379,34.39,31,0.9354838709677419,0.9354838709677419,True,True,0.9354838709677419,True
Maharashtra,Mumbai,"Kurla, Mumbai - MPCB",2021-08-01,31,24,21.635,21.939999999999998,23,91.4191304347826,84.26,23,87.68674569594397,84.26,31,0.7741935483870968,0.7419354838709677,True,False,0.7419354838709677,False
Maharashtra,Mumbai,"Kurla, Mumbai - MPCB",2021-09-01,30,24,25.721666666666668,27.07,24,170.055,161.215,24,148.63721547305525,141.00862416107384,30,0.8,0.8,True,True,0.8,True
Maharashtra,Mumbai,"Kurla, Mumbai - MPCB",2021-10-01,31,24,48.69958333333333,43.44,24,147.33833333333334,147.655,24,131.44044241302169,133.12528234205047,31,0.7741935483870968,0.7741935483870968,True,True,0.7741935483870968,True
Maharashtra,Mumbai,"Kurla, Mumbai - MPCB",2021-11-01,30,30,79.964,81.50999999999999,30,164.80833333333334,165.015,30,179.3689644550466,171.01689655172413,30,1.0,1.0,True,True,1.0,True
Maharashtra,Mumbai,"Kurla, Mumbai - MPCB",2021-12-01,31,31,101.11999999999999,98.48,31,205.0251612903226,196.26,31,231.80388508953203,226.5351724137931,31,1.0,1.0,True,True,1.0,True
Maharashtra,Mumbai,"Kurla, Mumbai - MPCB",2022-01-01,31,29,84.26724137931035,89.23,30,222.679,205.21,30,216.26582128652578,214.75758620689658,31,0.9354838709677419,0.967741935483871,True,True,0.967741935483871,True
Maharashtra,Mumbai,"Kurla, Mumbai - MPCB",2022-02-01,28,27,73.59592592592593,71.23,27,236.49444444444447,226.59,27,198.02124002502848,184.44570469798657,28,0.9642857142857143,0.9642857142857143,True,True,0.9642857142857143,True
Maharashtra,Mumbai,"Kurla, Mumbai - MPCB",2022-03-01,31,31,68.18354838709678,69.9,31,219.1709677419355,209.46,31,186.53484017498243,188.49551724137928,31,1.0,1.0,True,True,1.0,True
Maharashtra,Mumbai,"Kurla, Mumbai - MPCB",2022-04-01,30,25,33.5204,28.33,25,129.57319999999999,128.01,25,119.02944161073825,118.94624161073826,30,0.8333333333333334,0.8333333333333334,True,True,0.8333333333333334,True
Maharashtra,Mumbai,"Kurla, Mumbai - MPCB",2022-05-01,31,31,29.223548387096773,24.47,30,122.95333333333333,114.235,31,111.4905585624594,108.69409395973155,31,1.0,0.967741935483871,True,True,1.0,True
Maharashtra,Mumbai,"Kurla, Mumbai - MPCB",2022-06-01,30,30,14.722666666666667,14.870000000000001,30,42.437999999999995,27.185000000000002,30,55.90520059656972,40.635000000000005,30,1.0,1.0,True,True,1.0,True
Maharashtra,Mumbai,"Kurla, Mumbai - MPCB",2022-07-01,31,28,17.49142857142857,18.880000000000003,21,85.55333333333333,34.48,28,107.2244624405844,112.02244147157191,31,0.9032258064516129,0.6774193548387096,True,False,0.9032258064516129,True
Maharashtra,Mumbai,"Kurla, Mumbai - MPCB",2022-08-01,31,31,32.12774193548387,21.24,31,223.33483870967743,58.75,31,173.557104348508,58.75,31,1.0,1.0,True,True,1.0,True
Maharashtra,Mumbai,"Kurla, Mumbai - MPCB",2022-09-01,30,30,22.39,21.39,30,31.932000000000002,28.990000000000002,30,41.761850574712646,36.86666666666666,30,1.0,1.0,True,True,1.0,True
Maharashtra,Mumbai,"Kurla, Mumbai - MPCB",2022-10-01,31,31,39.14806451612903,39.83,30,55.236,53.36,31,69.65645532072674,65.9196551724138,31,1.0,0.967741935483871,True,True,1.0,True
Maharashtra,Mumbai,"Kurla, Mumbai - MPCB",2022-11-01,30,29,39.492758620689656,38.74,28,230.77035714285714,253.305,29,195.3382119592772,201.71,30,0.9666666666666667,0.9333333333333333,True,True,0.9666666666666667,True
Maharashtra,Mumbai,"Kurla, Mumbai - MPCB",2022-12-01,31,30,49.10333333333333,43.285,29,285.598275862069,296.53,31,234.78589025044016,242.85000000000002,31,0.967741935483871,0.9354838709677419,True,True,1.0,True
Maharashtra,Mumbai,"Kurla, Mumbai - MPCB",2023-01-01,31,31,33.23258064516129,31.6,27,252.51000000000002,248.49,31,191.5732585241178,195.09651006711408,31,1.0,0.8709677419354839,True,True,1.0,True
Maharashtra,Mumbai,"Kurla, Mumbai - MPCB",2023-02-01,28,28,32.76035714285714,33.33,28,275.70214285714286,277.58,28,229.15519454591794,227.57999999999998,28,1.0,1.0,True,True,1.0,True
Maharashtra,Mumbai,"Kurla, Mumbai - MPCB",2023-03-01,31,31,23.208064516129035,19.21,31,196.0767741935484,166.55,31,169.49756586032925,144.553355704698,31,1.0,1.0,True,True,1.0,True
Maharashtra,Mumbai,"Kurla, Mumbai - MPCB",2023-04-01,30,30,31.351333333333333,23.060000000000002,30,173.82433333333333,167.95499999999998,30,158.7628878773488,151.23419463087248,30,1.0,1.0,True,True,1.0,True
Maharashtra,Mumbai,"Kurla, Mumbai - MPCB",2023-05-01,31,30,29.88,23.455,30,179.154,175.95,30,155.9344522065485,151.43684563758387,31,0.967741935483871,0.967741935483871,True,True,0.967741935483871,True
Maharashtra,Mumbai,"Kurla, Mumbai - MPCB",2023-06-01,30,30,13.651000000000002,11.545,30,117.19533333333334,111.605,30,107.66317673378077,108.04627516778524,30,1.0,1.0,True,True,1.0,True
Maharashtra,Mumbai,"Kurla, Mumbai - MPCB",2023-07-01,31,31,13.61516129032258,11.04,31,64.78645161290324,56.85,31,64.42159558345962,56.85,31,1.0,1.0,True,True,1.0,True
Maharashtra,Mumbai,"Malad West, Mumbai - IITM",2021-08-01,31,27,22.886296296296294,19.45,27,40.778888888888886,39.09,27,50.74902511707109,46.19,31,0.8709677419354839,0.8709677419354839,True,True,0.8709677419354839,True
Maharashtra,Mumbai,"Malad West, Mumbai - IITM",2021-09-01,30,0,,,0,,,0,,,30,0.0,0.0,False,False,0.0,False
Maharashtra,Mumbai,"Malad West, Mumbai - IITM",2021-10-01,31,0,,,0,,,0,,,31,0.0,0.0,False,False,0.0,False
Maharashtra,Mumbai,"Malad West, Mumbai - IITM",2021-11-01,30,7,56.87285714285714,57.81,7,137.31857142857143,137.31,7,147.1605590637088,144.15469798657716,30,0.23333333333333334,0.23333333333333334,False,False,0.23333333333333334,False
Maharashtra,Mumbai,"Malad West, Mumbai - IITM",2021-12-01,31,31,20.7958064516129,16.56,31,139.13,143.33,31,127.24157333651858,129.12530201342284,31,1.0,1.0,True,True,1.0,True
Maharashtra,Mumbai,"Malad West, Mumbai - IITM",2022-01-01,31,31,36.00741935483871,16.52,30,150.44766666666666,137.5,31,141.61047752053113,124.66697986577182,31,1.0,0.967741935483871,True,True,1.0,True
Maharashtra,Mumbai,"Malad West, Mumbai - IITM",2022-02-01,28,28,65.075,66.91,28,138.255,127.47,28,138.29922868383642,129.5734482758621,28,1.0,1.0,True,True,1.0,True
Maharashtra,Mumbai,"Malad West, Mumbai - IITM",2022-03-01,31,31,58.483548387096775,61.5,31,156.88129032258064,154.99,31,145.02073228270038,136.87255033557048,31,1.0,1.0,True,True,1.0,True
Maharashtra,Mumbai,"Malad West, Mumbai - IITM",2022-04-01,30,30,25.526666666666664,27.240000000000002,21,142.9038095238095,131.53,30,100.34072035794183,112.42486577181208,30,1.0,0.7,True,False,1.0,True
Maharashtra,Mumbai,"Malad West, Mumbai - IITM",2022-05-01,31,24,14.541666666666666,13.385,24,176.84458333333336,157.77,24,154.25118288590605,138.7196644295302,31,0.7741935483870968,0.7741935483870968,True,True,0.7741935483870968,True
Maharashtra,Mumbai,"Malad West, Mumbai - IITM",2022-06-01,30,29,16.626206896551725,16.45,29,70.23103448275862,48.75,29,71.29388361747537,53.17777777777777,30,0.9666666666666667,0.9666666666666667,True,True,0.9666666666666667,True
Maharashtra,Mumbai,"Malad West, Mumbai - IITM",2022-07-01,31,29,11.93655172413793,12.03,30,35.28,33.705,30,39.654074074074074,37.21333333333333,31,0.9354838709677419,0.967741935483871,True,True,0.967741935483871,True
Maharashtra,Mumbai,"Malad West, Mumbai - IITM",2022-08-01,31,23,9.624347826086955,10.61,31,40.884838709677425,31.48,31,54.81912414904621,51.0,31,0.7419354838709677,1.0,False,True,1.0,True
Maharashtra,Mumbai,"Malad West, Mumbai - IITM",2022-09-01,30,20,18.0505,17.715000000000003,30,46.92133333333334,43.61,30,69.9887402719175,58.035,30,0.6666666666666666,1.0,False,True,1.0,True
Maharashtra,Mumbai,"Malad West, Mumbai - IITM",2022-10-01,31,27,11.097407407407408,12.17,31,80.16677419354839,64.22,31,82.45565418200188,68.62,31,0.8709677419354839,1.0,True,True,1.0,True
Maharashtra,Mumbai,"Malad West, Mumbai - IITM",2022-11-01,30,29,45.42172413793104,42.45,30,138.572,144.285,30,130.0086616523953,129.7598322147651,30,0.9666666666666667,1.0,True,True,1.0,True
Maharashtra,Mumbai,"Malad West, Mumbai - IITM",2022-12-01,31,26,69.85307692307693,72.51,26,179.3326923076923,183.635,26,175.40571947376853,161.59929530201342,31,0.8387096774193549,0.8387096774193549,True,True,0.8387096774193549,True
Maharashtra,Mumbai,"Malad West, Mumbai - IITM",2023-01-01,31,31,58.33032258064516,57.45,31,184.76419354838708,181.5,31,158.6781067703862,154.48657718120805,31,1.0,1.0,True,True,1.0,True
Maharashtra,Mumbai,"Malad West, Mumbai - IITM",2023-02-01,28,24,49.93,50.7,28,179.6885714285714,178.385,28,153.4325790987536,152.4168791946309,28,0.8571428571428571,1.0,True,True,1.0,True
Maharashtra,Mumbai,"Malad West, Mumbai - IITM",2023-03-01,31,0,,,31,137.78032258064516,109.34,31,122.83593923648696,106.5413422818792,31,0.0,1.0,False,True,1.0,True
Maharashtra,Mumbai,"Malad West, Mumbai - IITM",2023-04-01,30,0,,,30,82.63333333333334,74.66999999999999,30,94.13275835150417,101.0,30,0.0,1.0,False,True,1.0,True
Maharashtra,Mumbai,"Malad West, Mumbai - IITM",2023-05-01,31,0,,,31,55.93774193548387,52.27,31,82.22803411823419,75.5,31,0.0,1.0,False,True,1.0,True
Maharashtra,Mumbai,"Malad West, Mumbai - IITM",2023-06-01,30,0,,,30,47.445,44.754999999999995,30,74.38678822483924,72.23333333333333,30,0.0,1.0,False,True,1.0,True
Maharashtra,Mumbai,"Malad West, Mumbai - IITM",2023-07-01,31,0,,,31,61.61387096774193,35.4,31,76.00845380159983,55.77,31,0.0,1.0,False,True,1.0,True
Maharashtra,Mumbai,"Mindspace-Malad West, Mumbai - MPCB",2021-08-01,31,0,,,0,,,0,,,31,0.0,0.0,False,False,0.0,False
Maharashtra,Mumbai,"Mindspace-Malad West, Mumbai - MPCB",2021-09-01,30,0,,,0,,,0,,,30,0.0,0.0,False,False,0.0,False
Maharashtra,Mumbai,"Mindspace-Malad West, Mumbai - MPCB",2021-10-01,31,0,,,0,,,0,,,31,0.0,0.0,False,False,0.0,False
Maharashtra,Mumbai,"Mindspace-Malad West, Mumbai - MPCB",2021-11-01,30,0,,,0,,,0,,,30,0.0,0.0,False,False,0.0,False
Maharashtra,Mumbai,"Mindspace-Malad West, Mumbai - MPCB",2021-12-01,31,0,,,0,,,0,,,31,0.0,0.0,False,False,0.0,False
Maharashtra,Mumbai,"Mindspace-Malad West, Mumbai - MPCB",2022-01-01,31,0,,,0,,,0,,,31,0.0,0.0,False,False,0.0,False
Maharashtra,Mumbai,"Mindspace-Malad West, Mumbai - MPCB",2022-02-01,28,0,,,0,,,0,,,28,0.0,0.0,False,False,0.0,False
Maharashtra,Mumbai,"Mindspace-Malad West, Mumbai - MPCB",2022-03-01,31,0,,,0,,,0,,,31,0.0,0.0,False,False,0.0,False
Maharashtra,Mumbai,"Mindspace-Malad West, Mumbai - MPCB",2022-04-01,30,0,,,0,,,0,,,30,0.0,0.0,False,False,0.0,False
Maharashtra,Mumbai,"Mindspace-Malad West, Mumbai - MPCB",2022-05-01,31,0,,,0,,,0,,,31,0.0,0.0,False,False,0.0,False
Maharashtra,Mumbai,"Mindspace-Malad West, Mumbai - MPCB",2022-06-01,30,0,,,0,,,0,,,30,0.0,0.0,False,False,0.0,False
Maharashtra,Mumbai,"Mindspace-Malad West, Mumbai - MPCB",2022-07-01,31,0,,,0,,,0,,,31,0.0,0.0,False,False,0.0,False
Maharashtra,Mumbai,"Mindspace-Malad West, Mumbai - MPCB",2022-08-01,31,0,,,0,,,0,,,31,0.0,0.0,False,False,0.0,False
Maharashtra,Mumbai,"Mindspace-Malad West, Mumbai - MPCB",2022-09-01,30,0,,,0,,,0,,,30,0.0,0.0,False,False,0.0,False
Maharashtra,Mumbai,"Mindspace-Malad West, Mumbai - MPCB",2022-10-01,31,0,,,0,,,0,,,31,0.0,0.0,False,False,0.0,False
Maharashtra,Mumbai,"Mindspace-Malad West, Mumbai - MPCB",2022-11-01,30,0,,,0,,,0,,,30,0.0,0.0,False,False,0.0,False
Maharashtra,Mumbai,"Mindspace-Malad West, Mumbai - MPCB",2022-12-01,31,0,,,0,,,0,,,31,0.0,0.0,False,False,0.0,False
Maharashtra,Mumbai,"Mindspace-Malad West, Mumbai - MPCB",2023-01-01,31,0,,,0,,,0,,,31,0.0,0.0,False,False,0.0,False
Maharashtra,Mumbai,"Mindspace-Malad West, Mumbai - MPCB",2023-02-01,28,0,,,0,,,0,,,28,0.0,0.0,False,False,0.0,False
Maharashtra,Mumbai,"Mindspace-Malad West, Mumbai - MPCB",2023-03-01,31,0,,,0,,,0,,,31,0.0,0.0,False,False,0.0,False
Maharashtra,Mumbai,"Mindspace-Malad West, Mumbai - MPCB",2023-04-01,30,0,,,0,,,0,,,30,0.0,0.0,False,False,0.0,False
Maharashtra,Mumbai,"Mindspace-Malad West, Mumbai - MPCB",2023-05-01,31,0,,,0,,,0,,,31,0.0,0.0,False,False,0.0,False
Maharashtra,Mumbai,"Mindspace-Malad West, Mumbai - MPCB",2023-06-01,30,0,,,0,,,0,,,30,0.0,0.0,False,False,0.0,False
Maharashtra,Mumbai,"Mindspace-Malad West, Mumbai - MPCB",2023-07-01,31,11,9.251818181818182,8.51,11,34.61818181818182,36.3,11,34.61818181818182,36.3,31,0.3548387096774194,0.3548387096774194,False,False,0.3548387096774194,False
Maharashtra,Mumbai,"Mulund West, Mumbai - MPCB",2021-08-01,31,17,20.037647058823527,20.22,17,52.743529411764705,55.33,17,74.22892911010558,73.94205128205128,31,0.5483870967741935,0.5483870967741935,False,False,0.5483870967741935,False
Maharashtra,Mumbai,"Mulund West, Mumbai - MPCB",2021-09-01,30,24,20.30125,21.060000000000002,24,49.895,45.67,24,62.175884081196585,60.60307692307693,30,0.8,0.8,True,True,0.8,True
Maharashtra,Mumbai,"Mulund West, Mumbai - MPCB",2021-10-01,31,31,41.72064516129032,40.37,31,89.09096774193549,93.27,31,90.72420581655481,94.43,31,1.0,1.0,True,True,1.0,True
Maharashtra,Mumbai,"Mulund West, Mumbai - MPCB",2021-11-01,30,29,67.69862068965517,71.91,29,115.92241379310344,121.86,29,134.84994349966883,138.24448275862068,30,0.9666666666666667,0.9666666666666667,True,True,0.9666666666666667,True
Maharashtra,Mumbai,"Mulund West, Mumbai - MPCB",2021-12-01,31,31,83.43677419354839,85.81,30,149.4296666666667,144.695,30,181.9940819380383,186.22534482758624,31,1.0,0.967741935483871,True,True,0.967741935483871,True
Maharashtra,Mumbai,"Mulund West, Mumbai - MPCB",2022-01-01,31,31,73.21064516129033,74.46,31,170.98,150.67,31,165.4571505681808,157.12275862068964,31,1.0,1.0,True,True,1.0,True
Maharashtra,Mumbai,"Mulund West, Mumbai - MPCB",2022-02-01,28,19,70.63578947368421,72.74,19,166.21473684210525,173.14,19,153.03420455791178,158.41999999999996,28,0.6785714285714286,0.6785714285714286,False,False,0.6785714285714286,False
Maharashtra,Mumbai,"Mulund West, Mumbai - MPCB",2022-03-01,31,31,64.65774193548387,63.0,31,155.55806451612904,153.62,31,151.23419787832864,137.94228187919464,31,1.0,1.0,True,True,1.0,True
Maharashtra,Mumbai,"Mulund West, Mumbai - MPCB",2022-04-01,30,30,37.245,34.06,27,123.69814814814815,118.15,27,115.21169525229928,112.39496644295302,30,1.0,0.9,True,True,0.9,True
Maharashtra,Mumbai,"Mulund West, Mumbai - MPCB",2022-05-01,31,31,28.94193548387097,25.34,31,111.15354838709678,97.9,31,104.06510933102403,97.9,31,1.0,1.0,True,True,1.0,True
Maharashtra,Mumbai,"Mulund West, Mumbai - MPCB",2022-06-01,30,30,17.509666666666664,18.11,30,58.64,57.85,30,58.703554809843396,57.85,30,1.0,1.0,True,True,1.0,True
Maharashtra,Mumbai,"Mulund West, Mumbai - MPCB",2022-07-01,31,31,19.106451612903225,19.44,31,52.21741935483871,52.29,31,52.60516129032258,52.29,31,1.0,1.0,True,True,1.0,True
Maharashtra,Mumbai,"Mulund West, Mumbai - MPCB",2022-08-01,31,31,18.771935483870966,16.57,31,51.924838709677424,43.84,31,52.95307642346828,45.14,31,1.0,1.0,True,True,1.0,True
Maharashtra,Mumbai,"Mulund West, Mumbai - MPCB",2022-09-01,30,29,26.246896551724138,25.92,23,59.70608695652174,61.44,23,64.69168399021966,65.23,30,0.9666666666666667,0.7666666666666667,True,True,0.7666666666666667,True
Maharashtra,Mumbai,"Mulund West, Mumbai - MPCB",2022-10-01,31,31,42.506129032258066,34.41,31,92.92096774193547,82.74,31,97.82407095731588,84.84,31,1.0,1.0,True,True,1.0,True
Maharashtra,Mumbai,"Mulund West, Mumbai - MPCB",2022-11-01,30,29,84.97103448275861,77.93,29,176.5351724137931,156.64,29,184.0738479668956,158.79551724137934,30,0.9666666666666667,0.9666666666666667,True,True,0.9666666666666667,True
Maharashtra,Mumbai,"Mulund West, Mumbai - MPCB",2022-12-01,31,31,95.57290322580646,94.61,31,187.23032258064515,191.57,31,216.5782291823824,213.32379310344828,31,1.0,1.0,True,True,1.0,True
Maharashtra,Mumbai,"Mulund West, Mumbai - MPCB",2023-01-01,31,31,99.09096774193549,99.14,31,196.70483870967743,192.06,31,224.70452732715694,228.78827586206896,31,1.0,1.0,True,True,1.0,True
Maharashtra,Mumbai,"Mulund West, Mumbai - MPCB",2023-02-01,28,27,75.92148148148148,79.07,27,157.20814814814815,146.23,27,157.15624452501564,162.6872413793103,28,0.9642857142857143,0.9642857142857143,True,True,0.9642857142857143,True
Maharashtra,Mumbai,"Mulund West, Mumbai - MPCB",2023-03-01,31,31,63.57967741935484,56.54,26,143.09076923076924,134.235,31,140.1347256259795,120.83413793103449,31,1.0,0.8387096774193549,True,True,1.0,True
Maharashtra,Mumbai,"Mulund West, Mumbai - MPCB",2023-04-01,30,30,41.47166666666667,35.815,30,94.66766666666668,88.00999999999999,30,92.51907251407853,88.00999999999999,30,1.0,1.0,True,True,1.0,True
Maharashtra,Mumbai,"Mulund West, Mumbai - MPCB",2023-05-01,31,29,27.11241379310345,26.57,29,67.50275862068965,61.6,29,67.35047905577413,61.6,31,0.9354838709677419,0.9354838709677419,True,True,0.9354838709677419,True
Maharashtra,Mumbai,"Mulund West, Mumbai - MPCB",2023-06-01,30,28,26.771428571428572,21.43,28,68.50071428571428,64.43,28,73.18723554769436,67.43,30,0.9333333333333333,0.9333333333333333,True,True,0.9333333333333333,True
Maharashtra,Mumbai,"Mulund West, Mumbai - MPCB",2023-07-01,31,26,20.674999999999997,20.89,31,32.23032258064516,31.19,31,62.73189964157705,65.15555555555555,31,0.8387096774193549,1.0,True,True,1.0,True
Maharashtra,Mumbai,"Powai, Mumbai - MPCB",2021-08-01,31,30,18.977666666666668,18.73,30,42.99566666666667,43.400000000000006,30,47.472,46.08,31,0.967741935483871,0.967741935483871,True,True,0.967741935483871,True
Maharashtra,Mumbai,"Powai, Mumbai - MPCB",2021-09-01,30,28,18.708214285714288,18.695,30,39.20666666666667,34.165,30,49.88496296296296,46.845,30,0.9333333333333333,1.0,True,True,1.0,True
Maharashtra,Mumbai,"Powai, Mumbai - MPCB",2021-10-01,31,29,40.30137931034483,35.1,29,77.61896551724138,74.11,29,78.81148326669806,77.66,31,0.9354838709677419,0.9354838709677419,True,True,0.9354838709677419,True
Maharashtra,Mumbai,"Powai, Mumbai - MPCB",2021-11-01,30,30,70.432,72.78999999999999,30,109.08500000000001,118.115,30,142.27606896551725,141.24862068965516,30,1.0,1.0,True,True,1.0,True
Maharashtra,Mumbai,"Powai, Mumbai - MPCB",2021-12-01,31,31,87.33322580645161,90.3,29,133.9662068965517,142.81,31,192.16081201334816,201.0,31,1.0,0.9354838709677419,True,True,1.0,True
Maharashtra,Mumbai,"Powai, Mumbai - MPCB",2022-01-01,31,29,76.96275862068966,76.83,31,151.31387096774196,124.45,31,164.72792085291425,142.20448275862066,31,0.9354838709677419,1.0,True,True,1.0,True
Maharashtra,Mumbai,"Powai, Mumbai - MPCB",2022-02-01,28,28,62.566071428571426,62.07,28,133.69071428571428,129.195,28,128.0632813171554,121.47107382550335,28,1.0,1.0,True,True,1.0,True
Maharashtra,Mumbai,"Powai, Mumbai - MPCB",2022-03-01,31,31,63.9958064516129,63.31,31,146.54225806451615,151.8,31,143.31186023247307,136.16206896551722,31,1.0,1.0,True,True,1.0,True
Maharashtra,Mumbai,"Powai, Mumbai - MPCB",2022-04-01,30,26,45.14,38.61,26,155.92076923076922,120.89,26,137.95060424475767,114.2155033557047,30,0.8666666666666667,0.8666666666666667,True,True,0.8666666666666667,True
Maharashtra,Mumbai,"Powai, Mumbai - MPCB",2022-05-01,31,16,43.49,41.83,23,144.4,84.99,24,114.64836345356781,82.72879310344828,31,0.5161290322580645,0.7419354838709677,False,False,0.7741935483870968,True
Maharashtra,Mumbai,"Powai, Mumbai - MPCB",2022-06-01,30,30,14.623666666666667,14.559999999999999,29,39.14758620689655,38.32,30,57.79403418803419,57.6174358974359,30,1.0,0.9666666666666667,True,True,1.0,True
Maharashtra,Mumbai,"Powai, Mumbai - MPCB",2022-07-01,31,29,13.451379310344826,12.96,29,34.714827586206894,34.36,29,55.08633952254642,51.0,31,0.9354838709677419,0.9354838709677419,True,True,0.9354838709677419,True
Maharashtra,Mumbai,"Powai, Mumbai - MPCB",2022-08-01,31,28,15.118214285714286,13.045,31,36.72548387096774,32.8,31,49.59663082437276,49.0,31,0.9032258064516129,1.0,True,True,1.0,True
Maharashtra,Mumbai,"Powai, Mumbai - MPCB",2022-09-01,30,30,19.384,19.625,19,36.19105263157895,35.41,24,61.451517094017085,62.629444444444445,30,1.0,0.6333333333333333,True,False,0.8,True
Maharashtra,Mumbai,"Powai, Mumbai - MPCB",2022-10-01,31,31,38.09451612903226,33.08,31,66.50161290322582,58.81,31,85.4136428494997,75.5,31,1.0,1.0,True,True,1.0,True
Maharashtra,Mumbai,"Powai, Mumbai - MPCB",2022-11-01,30,30,75.03833333333334,72.19999999999999,30,119.41233333333334,112.77,30,154.41990696598012,139.2344827586207,30,1.0,1.0,True,True,1.0,True
Maharashtra,Mumbai,"Powai, Mumbai - MPCB",2022-12-01,31,30,82.56566666666666,79.175,30,130.26166666666666,127.28999999999999,30,176.33459157458887,163.0456896551724,31,0.967741935483871,0.967741935483871,True,True,0.967741935483871,True
Maharashtra,Mumbai,"Powai, Mumbai - MPCB",2023-01-01,31,31,86.95290322580645,90.13,31,144.89774193548388,151.21,31,194.94679427551867,201.0,31,1.0,1.0,True,True,1.0,True
Maharashtra,Mumbai,"Powai, Mumbai - MPCB",2023-02-01,28,27,66.55481481481482,67.93,27,130.9311111111111,132.33,27,132.84937265893527,128.68586206896552,28,0.9642857142857143,0.9642857142857143,True,True,0.9642857142857143,True
Maharashtra,Mumbai,"Powai, Mumbai - MPCB",2023-03-01,31,31,59.31,56.58,26,117.03961538461539,107.87,31,126.06432181407999,106.27557046979865,31,1.0,0.8387096774193549,True,True,1.0,True
Maharashtra,Mumbai,"Powai, Mumbai - MPCB",2023-04-01,30,28,34.80464285714286,32.510000000000005,28,86.96785714285714,82.99000000000001,28,85.19552732502396,82.99000000000001,30,0.9333333333333333,0.9333333333333333,True,True,0.9333333333333333,True
Maharashtra,Mumbai,"Powai, Mumbai - MPCB",2023-05-01,31,31,19.819032258064517,18.06,31,55.45451612903226,50.23,31,55.43323663130548,51.0,31,1.0,1.0,True,True,1.0,True
Maharashtra,Mumbai,"Powai, Mumbai - MPCB",2023-06-01,30,30,15.901333333333334,16.39,29,48.02413793103448,52.62,30,49.559999999999995,51.974999999999994,30,1.0,0.9666666666666667,True,True,1.0,True
Maharashtra,Mumbai,"Powai, Mumbai - MPCB",2023-07-01,31,31,13.754838709677419,13.31,31,31.625806451612902,28.49,31,37.98516129032258,35.74,31,1.0,1.0,True,True,1.0,True
Maharashtra,Mumbai,"Sion, Mumbai - MPCB",2021-08-01,31,31,18.958709677419357,18.61,31,54.498064516129034,55.22,31,54.94217741935484,55.22,31,1.0,1.0,True,True,1.0,True
Maharashtra,Mumbai,"Sion, Mumbai - MPCB",2021-09-01,30,30,13.636333333333335,13.09,29,47.11206896551724,40.58,30,47.67609228187919,41.155,30,1.0,0.9666666666666667,True,True,1.0,True
Maharashtra,Mumbai,"Sion, Mumbai - MPCB",2021-10-01,31,31,43.3158064516129,37.43,31,116.65741935483871,111.84,31,112.762465752402,108.20241610738255,31,1.0,1.0,True,True,1.0,True
Maharashtra,Mumbai,"Sion, Mumbai - MPCB",2021-11-01,30,30,70.39266666666667,76.31,30,140.71833333333333,155.19,30,148.57126637352465,153.66348646146724,30,1.0,1.0,True,True,1.0,True
Maharashtra,Mumbai,"Sion, Mumbai - MPCB",2021-12-01,31,31,69.52935483870968,68.62,31,167.6683870967742,173.45,31,164.09870175366103,152.24744966442952,31,1.0,1.0,True,True,1.0,True
Maharashtra,Mumbai,"Sion, Mumbai - MPCB",2022-01-01,31,29,49.41827586206897,46.6,31,175.4535483870968,159.62,31,154.9304171840032,139.9488590604027,31,0.9354838709677419,1.0,True,True,1.0,True
Maharashtra,Mumbai,"Sion, Mumbai - MPCB",2022-02-01,28,28,56.221428571428575,54.27,28,159.3217857142857,159.69,28,146.26814766753728,139.99536912751677,28,1.0,1.0,True,True,1.0,True
Maharashtra,Mumbai,"Sion, Mumbai - MPCB",2022-03-01,31,31,62.90451612903226,60.73,31,133.81354838709677,139.48,31,138.13408186575688,138.9721476510067,31,1.0,1.0,True,True,1.0,True
